window_id	cluster_rep	organism	phylum	label
saureus_HG001_rbs_positive_SD_747	saureus_HG001_rbs_positive_SD_747	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_748	saureus_HG001_rbs_positive_SD_748	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_749	saureus_HG001_rbs_positive_SD_749	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_75	saureus_HG001_rbs_positive_SD_75	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_750	saureus_HG001_rbs_positive_SD_750	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_752	saureus_HG001_rbs_positive_SD_752	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_753	saureus_HG001_rbs_positive_SD_753	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_754	saureus_HG001_rbs_positive_SD_754	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_755	saureus_HG001_rbs_positive_SD_755	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_756	saureus_HG001_rbs_positive_SD_756	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_757	saureus_HG001_rbs_positive_SD_757	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_758	saureus_HG001_rbs_positive_SD_758	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_759	saureus_HG001_rbs_positive_SD_759	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_76	saureus_HG001_rbs_positive_SD_76	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_760	saureus_HG001_rbs_positive_SD_760	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_761	saureus_HG001_rbs_positive_SD_761	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_762	saureus_HG001_rbs_positive_SD_762	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_763	saureus_HG001_rbs_positive_SD_763	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_764	saureus_HG001_rbs_positive_SD_764	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_765	saureus_HG001_rbs_positive_SD_765	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_766	saureus_HG001_rbs_positive_SD_766	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_767	saureus_HG001_rbs_positive_SD_767	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_769	saureus_HG001_rbs_positive_SD_769	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_77	saureus_HG001_rbs_positive_SD_77	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_770	saureus_HG001_rbs_positive_SD_770	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_771	saureus_HG001_rbs_positive_SD_771	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_772	saureus_HG001_rbs_positive_SD_772	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_773	saureus_HG001_rbs_positive_SD_773	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_774	saureus_HG001_rbs_positive_SD_774	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_775	saureus_HG001_rbs_positive_SD_775	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_776	saureus_HG001_rbs_positive_SD_776	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_778	saureus_HG001_rbs_positive_SD_778	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_779	saureus_HG001_rbs_positive_SD_779	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_78	saureus_HG001_rbs_positive_SD_78	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_780	saureus_HG001_rbs_positive_SD_780	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_781	saureus_HG001_rbs_positive_SD_781	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_783	saureus_HG001_rbs_positive_SD_783	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_784	saureus_HG001_rbs_positive_SD_784	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_785	saureus_HG001_rbs_positive_SD_785	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_786	saureus_HG001_rbs_positive_SD_786	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_788	saureus_HG001_rbs_positive_SD_788	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_79	saureus_HG001_rbs_positive_SD_79	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_790	saureus_HG001_rbs_positive_SD_790	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_791	saureus_HG001_rbs_positive_UNSD_792	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_793	saureus_HG001_rbs_positive_SD_793	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_794	saureus_HG001_rbs_positive_SD_794	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_796	saureus_HG001_rbs_positive_SD_796	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_798	saureus_HG001_rbs_positive_UNSD_799	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_8	saureus_HG001_rbs_positive_SD_8	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_80	saureus_HG001_rbs_positive_SD_80	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_800	saureus_HG001_rbs_positive_UNSD_802	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_804	saureus_HG001_rbs_positive_UNSD_806	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_809	saureus_HG001_rbs_positive_SD_809	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_81	saureus_HG001_rbs_positive_SD_81	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_810	saureus_HG001_rbs_positive_UNSD_812	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_813	saureus_HG001_rbs_positive_UNSD_814	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_815	saureus_HG001_rbs_positive_UNSD_816	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_818	saureus_HG001_rbs_positive_SD_818	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_819	saureus_HG001_rbs_positive_SD_819	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_82	saureus_HG001_rbs_positive_SD_82	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_820	saureus_HG001_rbs_positive_SD_820	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_822	saureus_HG001_rbs_positive_SD_822	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_823	saureus_HG001_rbs_positive_SD_823	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_825	saureus_HG001_rbs_positive_SD_825	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_826	saureus_HG001_rbs_positive_SD_826	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_828	saureus_HG001_rbs_positive_UNSD_829	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_83	saureus_HG001_rbs_positive_SD_83	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_830	saureus_HG001_rbs_positive_SD_830	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_831	saureus_HG001_rbs_positive_SD_831	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_832	saureus_HG001_rbs_positive_SD_832	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_833	saureus_HG001_rbs_positive_SD_833	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_834	saureus_HG001_rbs_positive_SD_834	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_836	saureus_HG001_rbs_positive_SD_836	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_837	saureus_HG001_rbs_positive_SD_837	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_838	saureus_HG001_rbs_positive_SD_838	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_839	saureus_HG001_rbs_positive_SD_839	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_84	saureus_HG001_rbs_positive_SD_84	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_840	saureus_HG001_rbs_positive_SD_840	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_841	saureus_HG001_rbs_positive_SD_841	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_842	saureus_HG001_rbs_positive_SD_842	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_843	saureus_HG001_rbs_positive_SD_843	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_845	saureus_HG001_rbs_positive_SD_845	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_847	saureus_HG001_rbs_positive_SD_847	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_849	saureus_HG001_rbs_positive_SD_849	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_85	saureus_HG001_rbs_positive_SD_85	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_850	saureus_HG001_rbs_positive_SD_850	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_851	saureus_HG001_rbs_positive_SD_851	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_852	saureus_HG001_rbs_positive_SD_852	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_855	saureus_HG001_rbs_positive_UNSD_856	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_857	saureus_HG001_rbs_positive_SD_857	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_858	saureus_HG001_rbs_positive_SD_858	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_859	saureus_HG001_rbs_positive_SD_859	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_860	saureus_HG001_rbs_positive_SD_860	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_861	saureus_HG001_rbs_positive_SD_861	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_862	saureus_HG001_rbs_positive_SD_862	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_863	saureus_HG001_rbs_positive_SD_863	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_864	saureus_HG001_rbs_positive_SD_864	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_865	saureus_HG001_rbs_positive_SD_865	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_866	saureus_HG001_rbs_positive_SD_866	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_867	saureus_HG001_rbs_positive_SD_867	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_868	saureus_HG001_rbs_positive_SD_868	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_869	saureus_HG001_rbs_positive_SD_869	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_87	saureus_HG001_rbs_positive_SD_87	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_870	saureus_HG001_rbs_positive_SD_870	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_871	saureus_HG001_rbs_positive_SD_871	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_873	saureus_HG001_rbs_positive_SD_873	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_875	saureus_HG001_rbs_positive_SD_875	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_876	saureus_HG001_rbs_positive_SD_876	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_877	saureus_HG001_rbs_positive_SD_877	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_878	saureus_HG001_rbs_positive_SD_878	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_879	saureus_HG001_rbs_positive_SD_879	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_880	saureus_HG001_rbs_positive_UNSD_881	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_883	saureus_HG001_rbs_positive_SD_883	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_884	saureus_HG001_rbs_positive_SD_884	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_885	saureus_HG001_rbs_positive_SD_885	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_886	saureus_HG001_rbs_positive_UNSD_887	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_888	saureus_HG001_rbs_positive_SD_888	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_889	saureus_HG001_rbs_positive_SD_889	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_89	saureus_HG001_rbs_positive_SD_89	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_890	saureus_HG001_rbs_positive_SD_890	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_891	saureus_HG001_rbs_positive_SD_891	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_892	saureus_HG001_rbs_positive_SD_892	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_893	saureus_HG001_rbs_positive_SD_893	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_894	saureus_HG001_rbs_positive_SD_894	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_895	saureus_HG001_rbs_positive_SD_895	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_896	saureus_HG001_rbs_positive_SD_896	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_897	saureus_HG001_rbs_positive_SD_897	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_898	saureus_HG001_rbs_positive_SD_899	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_899	saureus_HG001_rbs_positive_SD_899	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_9	saureus_HG001_rbs_positive_SD_9	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_90	saureus_HG001_rbs_positive_SD_90	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_902	saureus_HG001_rbs_positive_SD_902	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_903	saureus_HG001_rbs_positive_SD_903	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_904	saureus_HG001_rbs_positive_SD_904	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_905	saureus_HG001_rbs_positive_SD_905	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_906	saureus_HG001_rbs_positive_SD_906	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_908	saureus_HG001_rbs_positive_SD_908	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_909	saureus_HG001_rbs_positive_SD_909	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_91	saureus_HG001_rbs_positive_SD_91	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_910	saureus_HG001_rbs_positive_SD_910	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_911	saureus_HG001_rbs_positive_SD_911	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_912	saureus_HG001_rbs_positive_UNSD_913	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_914	saureus_HG001_rbs_positive_SD_914	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_915	saureus_HG001_rbs_positive_SD_915	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_916	saureus_HG001_rbs_positive_SD_916	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_917	saureus_HG001_rbs_positive_SD_918	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_918	saureus_HG001_rbs_positive_SD_918	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_919	saureus_HG001_rbs_positive_SD_919	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_92	saureus_HG001_rbs_positive_SD_92	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_920	saureus_HG001_rbs_positive_SD_920	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_921	saureus_HG001_rbs_positive_SD_921	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_922	saureus_HG001_rbs_positive_SD_922	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_925	saureus_HG001_rbs_positive_SD_925	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_926	saureus_HG001_rbs_positive_SD_926	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_928	saureus_HG001_rbs_positive_SD_928	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_930	saureus_HG001_rbs_positive_UNSD_931	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_933	saureus_HG001_rbs_positive_SD_933	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_936	saureus_HG001_rbs_positive_SD_936	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_939	saureus_HG001_rbs_positive_SD_939	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_94	saureus_HG001_rbs_positive_SD_94	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_940	saureus_HG001_rbs_positive_SD_940	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_941	saureus_HG001_rbs_positive_SD_941	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_942	saureus_HG001_rbs_positive_SD_942	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_943	saureus_HG001_rbs_positive_SD_943	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_944	saureus_HG001_rbs_positive_SD_944	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_945	saureus_HG001_rbs_positive_SD_945	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_95	saureus_HG001_rbs_positive_SD_95	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_950	saureus_HG001_rbs_positive_SD_950	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_951	saureus_HG001_rbs_positive_SD_951	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_952	saureus_HG001_rbs_positive_SD_952	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_953	saureus_HG001_rbs_positive_SD_953	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_955	saureus_HG001_rbs_positive_SD_955	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_956	saureus_HG001_rbs_positive_SD_956	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_957	saureus_HG001_rbs_positive_SD_957	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_958	saureus_HG001_rbs_positive_UNSD_959	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_96	saureus_HG001_rbs_positive_SD_96	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_961	saureus_HG001_rbs_positive_SD_961	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_963	saureus_HG001_rbs_positive_SD_963	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_964	saureus_HG001_rbs_positive_SD_964	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_965	saureus_HG001_rbs_positive_SD_965	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_966	saureus_HG001_rbs_positive_SD_967	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_967	saureus_HG001_rbs_positive_SD_967	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_968	saureus_HG001_rbs_positive_SD_968	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_97	saureus_HG001_rbs_positive_SD_97	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_970	saureus_HG001_rbs_positive_UNSD_971	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_972	saureus_HG001_rbs_positive_SD_972	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_974	saureus_HG001_rbs_positive_SD_974	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_975	saureus_HG001_rbs_positive_SD_975	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_976	saureus_HG001_rbs_positive_SD_976	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_977	saureus_HG001_rbs_positive_SD_977	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_979	saureus_HG001_rbs_positive_SD_979	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_980	saureus_HG001_rbs_positive_SD_980	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_983	saureus_HG001_rbs_positive_SD_983	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_990	saureus_HG001_rbs_positive_SD_990	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_991	saureus_HG001_rbs_positive_UNSD_993	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_996	saureus_HG001_rbs_positive_SD_996	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_997	saureus_HG001_rbs_positive_SD_997	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_998	saureus_HG001_rbs_positive_SD_998	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_SD_999	saureus_HG001_rbs_positive_SD_999	saureus_HG001	Firmicutes	positive_SD
saureus_HG001_rbs_positive_UNSD_1	saureus_HG001_rbs_positive_UNSD_1	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_100	saureus_HG001_rbs_positive_UNSD_100	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1002	saureus_HG001_rbs_positive_UNSD_1002	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1007	saureus_HG001_rbs_positive_UNSD_1007	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1014	saureus_HG001_rbs_positive_UNSD_1014	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1018	saureus_HG001_rbs_positive_UNSD_1019	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1019	saureus_HG001_rbs_positive_UNSD_1019	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1020	saureus_HG001_rbs_positive_UNSD_1020	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1024	saureus_HG001_rbs_positive_UNSD_1024	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1026	saureus_HG001_rbs_positive_UNSD_1026	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1030	saureus_HG001_rbs_positive_UNSD_1030	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1032	saureus_HG001_rbs_positive_UNSD_1032	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1034	saureus_HG001_rbs_positive_SD_1035	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1043	saureus_HG001_rbs_positive_SD_1044	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1045	saureus_HG001_rbs_positive_UNSD_1045	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1046	saureus_HG001_rbs_positive_UNSD_1046	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1048	saureus_HG001_rbs_positive_UNSD_1049	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1049	saureus_HG001_rbs_positive_UNSD_1049	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1051	saureus_HG001_rbs_positive_UNSD_1051	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1056	saureus_HG001_rbs_positive_UNSD_1056	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1058	saureus_HG001_rbs_positive_UNSD_1058	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1065	saureus_HG001_rbs_positive_UNSD_1065	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1069	saureus_HG001_rbs_positive_UNSD_1069	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1072	saureus_HG001_rbs_positive_UNSD_1073	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1073	saureus_HG001_rbs_positive_UNSD_1073	saureus_HG001	Firmicutes	positive_UNSD
saureus_HG001_rbs_positive_UNSD_1074	saureus_HG001_rbs_positive_UNSD_1073	saureus_HG001	Firmicutes	positive_UNSD
