window_id	cluster_rep	organism	phylum
hvolcanii_DS2_prom_pos_2492	hvolcanii_DS2_prom_pos_2492	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2493	hvolcanii_DS2_prom_pos_2493	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2494	hvolcanii_DS2_prom_pos_2494	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2495	hvolcanii_DS2_prom_pos_2495	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2496	hvolcanii_DS2_prom_pos_2497	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2497	hvolcanii_DS2_prom_pos_2497	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2498	hvolcanii_DS2_prom_pos_2498	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2499	hvolcanii_DS2_prom_pos_2499	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_25	hvolcanii_DS2_prom_pos_25	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_250	hvolcanii_DS2_prom_pos_250	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2500	hvolcanii_DS2_prom_pos_2502	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2501	hvolcanii_DS2_prom_pos_2502	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2502	hvolcanii_DS2_prom_pos_2502	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2503	hvolcanii_DS2_prom_pos_2503	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2504	hvolcanii_DS2_prom_pos_2504	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2505	hvolcanii_DS2_prom_pos_2505	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2506	hvolcanii_DS2_prom_pos_2506	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2507	hvolcanii_DS2_prom_pos_2507	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2508	hvolcanii_DS2_prom_pos_2508	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2509	hvolcanii_DS2_prom_pos_2509	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_251	hvolcanii_DS2_prom_pos_251	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2510	hvolcanii_DS2_prom_pos_2510	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2511	hvolcanii_DS2_prom_pos_2511	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2512	hvolcanii_DS2_prom_pos_2512	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2513	hvolcanii_DS2_prom_pos_2513	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2514	hvolcanii_DS2_prom_pos_2514	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2515	hvolcanii_DS2_prom_pos_2515	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2516	hvolcanii_DS2_prom_pos_2516	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2517	hvolcanii_DS2_prom_pos_2517	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2518	hvolcanii_DS2_prom_pos_2519	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2519	hvolcanii_DS2_prom_pos_2519	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_252	hvolcanii_DS2_prom_pos_252	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2520	hvolcanii_DS2_prom_pos_2519	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2521	hvolcanii_DS2_prom_pos_2521	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2522	hvolcanii_DS2_prom_pos_2522	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2523	hvolcanii_DS2_prom_pos_2524	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2524	hvolcanii_DS2_prom_pos_2524	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2525	hvolcanii_DS2_prom_pos_2525	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2526	hvolcanii_DS2_prom_pos_2526	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2527	hvolcanii_DS2_prom_pos_2527	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2528	hvolcanii_DS2_prom_pos_2528	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2529	hvolcanii_DS2_prom_pos_2530	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_253	hvolcanii_DS2_prom_pos_253	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2530	hvolcanii_DS2_prom_pos_2530	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2531	hvolcanii_DS2_prom_pos_246	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2532	hvolcanii_DS2_prom_pos_246	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2533	hvolcanii_DS2_prom_pos_2533	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2534	hvolcanii_DS2_prom_pos_2536	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2535	hvolcanii_DS2_prom_pos_2536	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2536	hvolcanii_DS2_prom_pos_2536	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2537	hvolcanii_DS2_prom_pos_2537	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2538	hvolcanii_DS2_prom_pos_2538	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2539	hvolcanii_DS2_prom_pos_2539	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_254	hvolcanii_DS2_prom_pos_259	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2540	hvolcanii_DS2_prom_pos_2540	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2541	hvolcanii_DS2_prom_pos_2541	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2542	hvolcanii_DS2_prom_pos_2542	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2543	hvolcanii_DS2_prom_pos_2543	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2544	hvolcanii_DS2_prom_pos_2544	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2545	hvolcanii_DS2_prom_pos_2545	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2546	hvolcanii_DS2_prom_pos_2546	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2547	hvolcanii_DS2_prom_pos_2547	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2548	hvolcanii_DS2_prom_pos_2548	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2549	hvolcanii_DS2_prom_pos_2549	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_255	hvolcanii_DS2_prom_pos_255	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2550	hvolcanii_DS2_prom_pos_2551	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2551	hvolcanii_DS2_prom_pos_2551	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2552	hvolcanii_DS2_prom_pos_2552	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2553	hvolcanii_DS2_prom_pos_2554	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2554	hvolcanii_DS2_prom_pos_2554	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2555	hvolcanii_DS2_prom_pos_2555	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2556	hvolcanii_DS2_prom_pos_2556	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2557	hvolcanii_DS2_prom_pos_2557	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2558	hvolcanii_DS2_prom_pos_2558	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2559	hvolcanii_DS2_prom_pos_2559	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_256	hvolcanii_DS2_prom_pos_256	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2560	hvolcanii_DS2_prom_pos_2560	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2561	hvolcanii_DS2_prom_pos_2561	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2562	hvolcanii_DS2_prom_pos_2562	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2563	hvolcanii_DS2_prom_pos_2563	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2564	hvolcanii_DS2_prom_pos_2564	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2565	hvolcanii_DS2_prom_pos_2565	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2566	hvolcanii_DS2_prom_pos_2566	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2567	hvolcanii_DS2_prom_pos_2567	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2568	hvolcanii_DS2_prom_pos_2568	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2569	hvolcanii_DS2_prom_pos_2569	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_257	hvolcanii_DS2_prom_pos_1481	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2570	hvolcanii_DS2_prom_pos_2571	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2571	hvolcanii_DS2_prom_pos_2571	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2572	hvolcanii_DS2_prom_pos_2572	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2573	hvolcanii_DS2_prom_pos_2573	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2574	hvolcanii_DS2_prom_pos_2574	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2575	hvolcanii_DS2_prom_pos_2575	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2576	hvolcanii_DS2_prom_pos_2576	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2577	hvolcanii_DS2_prom_pos_2577	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2578	hvolcanii_DS2_prom_pos_2578	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2579	hvolcanii_DS2_prom_pos_2579	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_258	hvolcanii_DS2_prom_pos_259	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2580	hvolcanii_DS2_prom_pos_2580	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2581	hvolcanii_DS2_prom_pos_2581	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2582	hvolcanii_DS2_prom_pos_2582	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2583	hvolcanii_DS2_prom_pos_2583	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2584	hvolcanii_DS2_prom_pos_2584	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2585	hvolcanii_DS2_prom_pos_2585	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2586	hvolcanii_DS2_prom_pos_2586	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2587	hvolcanii_DS2_prom_pos_2587	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2588	hvolcanii_DS2_prom_pos_2589	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2589	hvolcanii_DS2_prom_pos_2589	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_259	hvolcanii_DS2_prom_pos_259	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2590	hvolcanii_DS2_prom_pos_2591	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2591	hvolcanii_DS2_prom_pos_2591	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2592	hvolcanii_DS2_prom_pos_2592	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2593	hvolcanii_DS2_prom_pos_2593	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2594	hvolcanii_DS2_prom_pos_2594	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2595	hvolcanii_DS2_prom_pos_2595	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2596	hvolcanii_DS2_prom_pos_2596	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2597	hvolcanii_DS2_prom_pos_2597	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2598	hvolcanii_DS2_prom_pos_2598	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2599	hvolcanii_DS2_prom_pos_2599	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_26	hvolcanii_DS2_prom_pos_26	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_260	hvolcanii_DS2_prom_pos_255	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2600	hvolcanii_DS2_prom_pos_2600	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2601	hvolcanii_DS2_prom_pos_2601	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2602	hvolcanii_DS2_prom_pos_2602	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2603	hvolcanii_DS2_prom_pos_2603	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2604	hvolcanii_DS2_prom_pos_2604	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2605	hvolcanii_DS2_prom_pos_2605	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2606	hvolcanii_DS2_prom_pos_2606	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2607	hvolcanii_DS2_prom_pos_2607	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2608	hvolcanii_DS2_prom_pos_2608	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2609	hvolcanii_DS2_prom_pos_2609	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_261	hvolcanii_DS2_prom_pos_261	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2610	hvolcanii_DS2_prom_pos_2611	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2611	hvolcanii_DS2_prom_pos_2611	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2612	hvolcanii_DS2_prom_pos_2612	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2613	hvolcanii_DS2_prom_pos_2613	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2614	hvolcanii_DS2_prom_pos_2614	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2615	hvolcanii_DS2_prom_pos_2615	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2616	hvolcanii_DS2_prom_pos_2616	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2617	hvolcanii_DS2_prom_pos_2617	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2618	hvolcanii_DS2_prom_pos_2618	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2619	hvolcanii_DS2_prom_pos_2620	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_262	hvolcanii_DS2_prom_pos_261	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2620	hvolcanii_DS2_prom_pos_2620	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2621	hvolcanii_DS2_prom_pos_2621	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2622	hvolcanii_DS2_prom_pos_2622	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2623	hvolcanii_DS2_prom_pos_2624	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2624	hvolcanii_DS2_prom_pos_2624	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2625	hvolcanii_DS2_prom_pos_2625	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2626	hvolcanii_DS2_prom_pos_2626	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2627	hvolcanii_DS2_prom_pos_2627	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2628	hvolcanii_DS2_prom_pos_2628	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2629	hvolcanii_DS2_prom_pos_2629	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_263	hvolcanii_DS2_prom_pos_263	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2630	hvolcanii_DS2_prom_pos_2630	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2631	hvolcanii_DS2_prom_pos_2631	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2632	hvolcanii_DS2_prom_pos_2632	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2633	hvolcanii_DS2_prom_pos_2633	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2634	hvolcanii_DS2_prom_pos_2634	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2635	hvolcanii_DS2_prom_pos_2635	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2636	hvolcanii_DS2_prom_pos_2636	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2637	hvolcanii_DS2_prom_pos_2637	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2638	hvolcanii_DS2_prom_pos_2638	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2639	hvolcanii_DS2_prom_pos_2639	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_264	hvolcanii_DS2_prom_pos_547	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2640	hvolcanii_DS2_prom_pos_2640	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2641	hvolcanii_DS2_prom_pos_2641	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2642	hvolcanii_DS2_prom_pos_2642	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2643	hvolcanii_DS2_prom_pos_2643	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2644	hvolcanii_DS2_prom_pos_2644	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2645	hvolcanii_DS2_prom_pos_2645	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2646	hvolcanii_DS2_prom_pos_2646	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2647	hvolcanii_DS2_prom_pos_2648	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2648	hvolcanii_DS2_prom_pos_2648	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2649	hvolcanii_DS2_prom_pos_2649	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_265	hvolcanii_DS2_prom_pos_549	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2650	hvolcanii_DS2_prom_pos_2650	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2651	hvolcanii_DS2_prom_pos_2651	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2652	hvolcanii_DS2_prom_pos_2652	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2653	hvolcanii_DS2_prom_pos_2653	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2654	hvolcanii_DS2_prom_pos_2654	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2655	hvolcanii_DS2_prom_pos_2655	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2656	hvolcanii_DS2_prom_pos_2656	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2657	hvolcanii_DS2_prom_pos_2657	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2658	hvolcanii_DS2_prom_pos_2659	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2659	hvolcanii_DS2_prom_pos_2659	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_266	hvolcanii_DS2_prom_pos_266	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2660	hvolcanii_DS2_prom_pos_2660	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2661	hvolcanii_DS2_prom_pos_2661	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2662	hvolcanii_DS2_prom_pos_2662	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2663	hvolcanii_DS2_prom_pos_2663	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2664	hvolcanii_DS2_prom_pos_2664	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2665	hvolcanii_DS2_prom_pos_2665	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2666	hvolcanii_DS2_prom_pos_2666	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2667	hvolcanii_DS2_prom_pos_2667	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2668	hvolcanii_DS2_prom_pos_2668	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2669	hvolcanii_DS2_prom_pos_2669	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_267	hvolcanii_DS2_prom_pos_267	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2670	hvolcanii_DS2_prom_pos_2670	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2671	hvolcanii_DS2_prom_pos_2671	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2672	hvolcanii_DS2_prom_pos_2672	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2673	hvolcanii_DS2_prom_pos_2673	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2674	hvolcanii_DS2_prom_pos_2674	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2675	hvolcanii_DS2_prom_pos_2675	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2676	hvolcanii_DS2_prom_pos_2676	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2677	hvolcanii_DS2_prom_pos_2677	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2678	hvolcanii_DS2_prom_pos_2678	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2679	hvolcanii_DS2_prom_pos_2679	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_268	hvolcanii_DS2_prom_pos_268	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2680	hvolcanii_DS2_prom_pos_2680	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2681	hvolcanii_DS2_prom_pos_2681	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2682	hvolcanii_DS2_prom_pos_2682	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2683	hvolcanii_DS2_prom_pos_2683	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2684	hvolcanii_DS2_prom_pos_2684	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2685	hvolcanii_DS2_prom_pos_2685	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2686	hvolcanii_DS2_prom_pos_2686	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2687	hvolcanii_DS2_prom_pos_2687	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2688	hvolcanii_DS2_prom_pos_2688	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2689	hvolcanii_DS2_prom_pos_2690	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_269	hvolcanii_DS2_prom_pos_269	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2690	hvolcanii_DS2_prom_pos_2690	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2691	hvolcanii_DS2_prom_pos_2691	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2692	hvolcanii_DS2_prom_pos_2692	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2693	hvolcanii_DS2_prom_pos_2693	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2694	hvolcanii_DS2_prom_pos_246	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2695	hvolcanii_DS2_prom_pos_2696	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2696	hvolcanii_DS2_prom_pos_2696	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2697	hvolcanii_DS2_prom_pos_2697	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2698	hvolcanii_DS2_prom_pos_2698	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2699	hvolcanii_DS2_prom_pos_2699	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_27	hvolcanii_DS2_prom_pos_27	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_270	hvolcanii_DS2_prom_pos_270	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2700	hvolcanii_DS2_prom_pos_2700	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2701	hvolcanii_DS2_prom_pos_2701	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2702	hvolcanii_DS2_prom_pos_2702	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2703	hvolcanii_DS2_prom_pos_2703	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2704	hvolcanii_DS2_prom_pos_2705	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2705	hvolcanii_DS2_prom_pos_2705	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2706	hvolcanii_DS2_prom_pos_2706	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2707	hvolcanii_DS2_prom_pos_2708	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2708	hvolcanii_DS2_prom_pos_2708	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2709	hvolcanii_DS2_prom_pos_2709	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_271	hvolcanii_DS2_prom_pos_271	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2710	hvolcanii_DS2_prom_pos_2710	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2711	hvolcanii_DS2_prom_pos_2711	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2712	hvolcanii_DS2_prom_pos_2712	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2713	hvolcanii_DS2_prom_pos_2713	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2714	hvolcanii_DS2_prom_pos_2714	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2715	hvolcanii_DS2_prom_pos_2715	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2716	hvolcanii_DS2_prom_pos_2716	hvolcanii_DS2	Archaea
