window_id	cluster_rep	organism	phylum	label
mtuberculosis_H37Rv_rho_positive_rho_t1_395	mtuberculosis_H37Rv_rho_positive_rho_t1_395	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_396	mtuberculosis_H37Rv_rho_positive_rho_t1_396	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_397	mtuberculosis_H37Rv_rho_positive_rho_t1_397	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_398	mtuberculosis_H37Rv_rho_positive_rho_t1_398	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_399	mtuberculosis_H37Rv_rho_positive_rho_t1_399	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_4	mtuberculosis_H37Rv_rho_positive_rho_t1_4	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_40	mtuberculosis_H37Rv_rho_positive_rho_t1_40	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_400	mtuberculosis_H37Rv_rho_positive_rho_t1_400	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_401	mtuberculosis_H37Rv_rho_positive_rho_t1_401	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_402	mtuberculosis_H37Rv_rho_positive_rho_t1_402	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_403	mtuberculosis_H37Rv_rho_positive_rho_t1_403	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_404	mtuberculosis_H37Rv_rho_positive_rho_t1_404	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_405	mtuberculosis_H37Rv_rho_positive_rho_t1_405	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_406	mtuberculosis_H37Rv_rho_positive_rho_t1_406	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_407	mtuberculosis_H37Rv_rho_positive_rho_t1_407	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_408	mtuberculosis_H37Rv_rho_positive_rho_t1_408	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_409	mtuberculosis_H37Rv_rho_positive_rho_t1_409	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_41	mtuberculosis_H37Rv_rho_positive_rho_t1_41	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_410	mtuberculosis_H37Rv_rho_positive_rho_t1_410	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_411	mtuberculosis_H37Rv_rho_positive_rho_t1_411	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_412	mtuberculosis_H37Rv_rho_positive_rho_t1_412	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_413	mtuberculosis_H37Rv_rho_positive_rho_t1_413	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_414	mtuberculosis_H37Rv_rho_positive_rho_t1_414	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_415	mtuberculosis_H37Rv_rho_positive_rho_t1_415	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_416	mtuberculosis_H37Rv_rho_positive_rho_t1_416	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_417	mtuberculosis_H37Rv_rho_positive_rho_t1_417	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_418	mtuberculosis_H37Rv_rho_positive_rho_t1_418	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_419	mtuberculosis_H37Rv_rho_positive_rho_t1_419	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_42	mtuberculosis_H37Rv_rho_positive_rho_t1_42	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_420	mtuberculosis_H37Rv_rho_positive_rho_t1_420	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_421	mtuberculosis_H37Rv_rho_positive_rho_t1_421	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_422	mtuberculosis_H37Rv_rho_positive_rho_t1_422	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_423	mtuberculosis_H37Rv_rho_positive_rho_t1_423	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_424	mtuberculosis_H37Rv_rho_positive_rho_t1_424	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_425	mtuberculosis_H37Rv_rho_positive_rho_t1_425	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_426	mtuberculosis_H37Rv_rho_positive_rho_t1_426	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_427	mtuberculosis_H37Rv_rho_positive_rho_t1_427	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_428	mtuberculosis_H37Rv_rho_positive_rho_t1_428	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_429	mtuberculosis_H37Rv_rho_positive_rho_t1_429	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_43	mtuberculosis_H37Rv_rho_positive_rho_t1_43	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_430	mtuberculosis_H37Rv_rho_positive_rho_t1_430	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_431	mtuberculosis_H37Rv_rho_positive_rho_t1_431	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_432	mtuberculosis_H37Rv_rho_positive_rho_t1_432	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_433	mtuberculosis_H37Rv_rho_positive_rho_t1_433	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_434	mtuberculosis_H37Rv_rho_positive_rho_t1_434	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_435	mtuberculosis_H37Rv_rho_positive_rho_t1_435	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_436	mtuberculosis_H37Rv_rho_positive_rho_t1_436	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_437	mtuberculosis_H37Rv_rho_positive_rho_t1_437	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_438	mtuberculosis_H37Rv_rho_positive_rho_t1_438	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_44	mtuberculosis_H37Rv_rho_positive_rho_t1_44	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_45	mtuberculosis_H37Rv_rho_positive_rho_t1_45	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_46	mtuberculosis_H37Rv_rho_positive_rho_t1_46	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_47	mtuberculosis_H37Rv_rho_positive_rho_t1_47	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_48	mtuberculosis_H37Rv_rho_positive_rho_t1_48	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_49	mtuberculosis_H37Rv_rho_positive_rho_t1_49	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_5	mtuberculosis_H37Rv_rho_positive_rho_t1_5	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_50	mtuberculosis_H37Rv_rho_positive_rho_t1_50	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_51	mtuberculosis_H37Rv_rho_positive_rho_t1_51	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_52	mtuberculosis_H37Rv_rho_positive_rho_t1_52	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_53	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_465	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_54	mtuberculosis_H37Rv_rho_positive_rho_t1_54	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_55	mtuberculosis_H37Rv_rho_positive_rho_t1_55	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_56	mtuberculosis_H37Rv_rho_positive_rho_t1_56	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_57	mtuberculosis_H37Rv_rho_positive_rho_t1_57	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_58	mtuberculosis_H37Rv_rho_positive_rho_t1_58	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_59	mtuberculosis_H37Rv_rho_positive_rho_t1_59	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_6	mtuberculosis_H37Rv_rho_positive_rho_t1_6	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_60	mtuberculosis_H37Rv_rho_positive_rho_t1_60	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_61	mtuberculosis_H37Rv_rho_positive_rho_t1_61	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_62	mtuberculosis_H37Rv_rho_positive_rho_t1_62	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_63	mtuberculosis_H37Rv_rho_positive_rho_t1_63	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_64	mtuberculosis_H37Rv_rho_positive_rho_t1_64	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_65	mtuberculosis_H37Rv_rho_positive_rho_t1_65	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_66	mtuberculosis_H37Rv_rho_positive_rho_t1_66	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_67	mtuberculosis_H37Rv_rho_positive_rho_t1_67	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_68	mtuberculosis_H37Rv_rho_positive_rho_t1_68	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_69	mtuberculosis_H37Rv_rho_positive_rho_t1_69	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_7	mtuberculosis_H37Rv_rho_positive_rho_t1_7	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_70	mtuberculosis_H37Rv_rho_positive_rho_t1_70	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_71	mtuberculosis_H37Rv_rho_positive_rho_t1_71	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_72	mtuberculosis_H37Rv_rho_positive_rho_t1_72	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_73	mtuberculosis_H37Rv_rho_positive_rho_t1_73	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_74	mtuberculosis_H37Rv_rho_positive_rho_t1_74	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_75	mtuberculosis_H37Rv_rho_positive_rho_t1_75	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_76	mtuberculosis_H37Rv_rho_positive_rho_t1_76	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_77	mtuberculosis_H37Rv_rho_positive_rho_t1_77	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_78	mtuberculosis_H37Rv_rho_positive_rho_t1_78	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_79	mtuberculosis_H37Rv_rho_positive_rho_t1_79	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_8	mtuberculosis_H37Rv_rho_positive_rho_t1_8	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_80	mtuberculosis_H37Rv_rho_positive_rho_t1_80	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_81	mtuberculosis_H37Rv_rho_positive_rho_t1_81	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_82	mtuberculosis_H37Rv_rho_positive_rho_t1_82	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_83	mtuberculosis_H37Rv_rho_positive_rho_t1_83	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_84	mtuberculosis_H37Rv_rho_positive_rho_t1_84	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_85	mtuberculosis_H37Rv_rho_positive_rho_t1_85	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_86	mtuberculosis_H37Rv_rho_positive_rho_t1_86	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_87	mtuberculosis_H37Rv_rho_positive_rho_t1_87	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_88	mtuberculosis_H37Rv_rho_positive_rho_t1_88	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_89	mtuberculosis_H37Rv_rho_positive_rho_t1_89	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_9	mtuberculosis_H37Rv_rho_positive_rho_t1_9	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_90	mtuberculosis_H37Rv_rho_positive_rho_t1_90	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_91	mtuberculosis_H37Rv_rho_positive_rho_t1_91	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_92	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_491	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_93	mtuberculosis_H37Rv_rho_positive_rho_t1_93	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_94	mtuberculosis_H37Rv_rho_positive_rho_t1_94	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_95	mtuberculosis_H37Rv_rho_positive_rho_t1_95	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_96	mtuberculosis_H37Rv_rho_positive_rho_t1_96	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_97	mtuberculosis_H37Rv_rho_positive_rho_t1_97	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_98	mtuberculosis_H37Rv_rho_positive_rho_t1_98	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_99	mtuberculosis_H37Rv_rho_positive_rho_t1_99	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_439	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_439	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_440	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_440	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_441	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_441	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_442	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_442	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_443	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_443	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_444	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_444	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_445	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_445	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_446	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_446	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_447	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_447	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_448	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_448	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_449	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_449	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_450	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_450	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_451	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_451	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_452	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_452	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_453	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_453	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_454	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_454	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_455	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_455	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_456	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_456	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_457	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_457	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_458	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_458	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_459	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_459	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_460	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_460	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_461	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_461	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_462	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_462	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_463	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_463	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_464	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_464	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_465	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_465	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_466	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_466	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_467	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_467	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_468	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_468	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_469	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_469	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_470	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_470	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_471	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_471	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_472	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_472	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_473	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_473	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_474	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_474	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_475	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_475	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_476	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_476	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_477	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_477	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_478	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_478	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_479	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_479	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_480	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_480	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_481	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_481	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_482	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_482	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
